grammar,base,stage,s_p,s_l,eta,f1,JSD,mll,dir,file
mv,BGMTG,5,0.01,0.01,0.005,0.679281,0.292116,-7.644685,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.01,0.1,0.005,0.686894,0.302057,-7.634785,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.01,0.0,0.01,0.681082,0.292163,-7.648500,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.01,0.001,0.01,0.678225,0.291237,-7.646044,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.01,0.01,0.01,0.679411,0.291196,-7.644903,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.01,0.1,0.01,0.686268,0.300950,-7.634771,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.01,0.0,0.05,0.679837,0.287597,-7.647931,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.01,0.001,0.05,0.678713,0.286768,-7.645056,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.01,0.01,0.05,0.678866,0.286644,-7.644376,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.01,0.1,0.05,0.688425,0.295679,-7.633625,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.05,0.0,0.001,0.682154,0.302777,-7.644409,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.05,0.001,0.001,0.678966,0.301817,-7.642498,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.05,0.01,0.001,0.681099,0.301609,-7.641891,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.05,0.1,0.001,0.685405,0.311314,-7.624339,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.05,0.0,0.005,0.680142,0.299214,-7.644564,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.05,0.001,0.005,0.683069,0.298151,-7.642658,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.05,0.01,0.005,0.681866,0.297861,-7.641783,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.05,0.1,0.005,0.686940,0.306873,-7.624048,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.05,0.0,0.01,0.681184,0.295944,-7.644065,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.05,0.001,0.01,0.682373,0.294988,-7.642163,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.05,0.01,0.01,0.682698,0.294657,-7.641132,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.05,0.1,0.01,0.685851,0.303223,-7.623401,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.05,0.0,0.05,0.684534,0.284146,-7.642723,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.05,0.001,0.05,0.682652,0.283415,-7.638957,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.05,0.01,0.05,0.685702,0.282926,-7.638175,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.05,0.1,0.05,0.688354,0.289316,-7.623642,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p05__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.1,0.0,0.001,0.679767,0.302872,-7.641569,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.1,0.001,0.001,0.681303,0.302036,-7.639709,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.1,0.01,0.001,0.679080,0.301657,-7.640973,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.1,0.1,0.001,0.688521,0.308965,-7.620688,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.1,0.0,0.005,0.680466,0.297169,-7.641344,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.1,0.001,0.005,0.680824,0.296322,-7.639339,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.1,0.01,0.005,0.678664,0.295853,-7.640211,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.1,0.1,0.005,0.686297,0.302110,-7.620672,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.1,0.0,0.01,0.682059,0.292745,-7.640555,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.1,0.001,0.01,0.681236,0.291997,-7.638326,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.1,0.01,0.01,0.680608,0.291493,-7.639108,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.1,0.1,0.01,0.684846,0.296930,-7.619956,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.1,0.0,0.05,0.679505,0.278149,-7.640534,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.1,0.001,0.05,0.682983,0.277634,-7.637110,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.1,0.01,0.05,0.683257,0.276880,-7.635123,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.1,0.1,0.05,0.685048,0.278712,-7.619320,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p1__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.2,0.0,0.001,0.680245,0.301472,-7.640732,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.2,0.001,0.001,0.681431,0.300720,-7.638534,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.2,0.01,0.001,0.684342,0.300153,-7.639454,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
mv,BGMTG,5,0.2,0.1,0.001,0.686047,0.304538,-7.618413,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMTG5
mv,BGMTG,5,0.2,0.0,0.005,0.681913,0.292181,-7.638961,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p0__05_BGMTG5
mv,BGMTG,5,0.2,0.001,0.005,0.678378,0.291509,-7.636863,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMTG5
mv,BGMTG,5,0.2,0.01,0.005,0.681766,0.290890,-7.637555,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01,stages_bg_stages_morphtok_mv_BGMTG1_BGMTG2_BGMTG3_BGMTG4_BGMTG5__ps-0p2__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p01__05_BGMTG5
