file	mll
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093686
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310371
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.294831
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.514265
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213597
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229702
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.296070
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.538136
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093670
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310412
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.294804
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.513691
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__02_BGMMM2.mll.out	-8.213486
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__03_BGMMM3.mll.out	-9.229667
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__04_BGMMM4.mll.out	-8.295203
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p001__05_BGMMM5.mll.out	-8.538584
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093550
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310395
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.293934
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p005__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.512936
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093934
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310145
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.292021
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p001__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.513627
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093916
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310194
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.291980
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p005__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.513049
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093884
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310150
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.291869
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p01__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.512683
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__01_BGMMM1.mll.out	-9.760375
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__02_BGMMM2.mll.out	-8.093594
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__03_BGMMM3.mll.out	-9.310490
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__04_BGMMM4.mll.out	-8.290596
stages_bg_stages_mv_BGMMM1_BGMMM2_BGMMM3_BGMMM4_BGMMM5__ps-0p01__bias-0p1__cb-0p1__nbm-lhs-parsed__nbe-0p05__nbmin-0p1__lex-from-prev__ls-0p1__05_BGMMM5.mll.out	-8.511745
